train_number,coach_number,class,num_seats,price_per_km
00657,S5,SL,84,1.5
00657,S1,2S,84,1
00657,S2,2S,84,1
00658,A1,1A,48,6
00658,A2,1A,48,6
00658,B1,2A,56,4
00658,B2,2A,56,4
00658,B3,2A,56,4
00658,B4,2A,56,4
00658,B5,2A,56,4
00658,C1,3A,56,2
00658,C2,3A,56,2
00658,C3,3A,56,2
00658,C4,3A,56,2
00658,C5,3A,56,2
00658,D1,3E,72,4
00658,D2,3E,72,4
00658,D3,3E,72,4
00658,D4,3E,72,4
00658,E1,EC,72,5
00658,E2,EC,72,5
00658,E3,EC,72,5
00658,F1,CC,72,3
00658,F2,CC,72,3
00658,F3,CC,72,3
00658,F4,CC,72,3
00658,F5,CC,72,3
00658,S1,SL,84,1.5
00658,S2,SL,84,1.5
00658,S3,SL,84,1.5
00658,S4,SL,84,1.5
00658,S1,2S,84,1
00658,S2,2S,84,1
00658,S3,2S,84,1
00658,S4,2S,84,1
00671,A1,1A,48,6
00671,A2,1A,48,6
00671,A3,1A,48,6
00671,A4,1A,48,6
00671,B1,2A,56,4
00671,B2,2A,56,4
00671,B3,2A,56,4
00671,B4,2A,56,4
00671,B5,2A,56,4
00671,C1,3A,56,2
00671,D1,3E,72,4
00671,E1,EC,72,5
00671,E2,EC,72,5
00671,E3,EC,72,5
00671,F1,CC,72,3
00671,F2,CC,72,3
00671,F3,CC,72,3
00671,F4,CC,72,3
00671,F5,CC,72,3
00671,S1,SL,84,1.5
00671,S2,SL,84,1.5
00671,S1,2S,84,1
00671,S2,2S,84,1
00672,A1,1A,48,6
00672,A2,1A,48,6
00672,A3,1A,48,6
00672,A4,1A,48,6
00672,A5,1A,48,6
00672,B1,2A,56,4
00672,B2,2A,56,4
00672,C1,3A,56,2
00672,C2,3A,56,2
00672,C3,3A,56,2
00672,C4,3A,56,2
00672,D1,3E,72,4
00672,D2,3E,72,4
00672,D3,3E,72,4
00672,D4,3E,72,4
00672,E1,EC,72,5
00672,E2,EC,72,5
00672,E3,EC,72,5
00672,E4,EC,72,5
00672,F1,CC,72,3
00672,F2,CC,72,3
00672,S1,SL,84,1.5
00672,S2,SL,84,1.5
00672,S3,SL,84,1.5
00672,S4,SL,84,1.5
00672,S1,2S,84,1
00672,S2,2S,84,1
00672,S3,2S,84,1
00672,S4,2S,84,1
00815,A1,1A,48,6
00815,A2,1A,48,6
00815,A3,1A,48,6
00815,A4,1A,48,6
00815,B1,2A,56,4
00815,B2,2A,56,4
00815,B3,2A,56,4
00815,B4,2A,56,4
00815,B5,2A,56,4
00815,C1,3A,56,2
00815,C2,3A,56,2
00815,D1,3E,72,4
00815,D2,3E,72,4
00815,D3,3E,72,4
00815,D4,3E,72,4
00815,E1,EC,72,5
00815,E2,EC,72,5
00815,F1,CC,72,3
00815,F2,CC,72,3
00815,S1,SL,84,1.5
00815,S2,SL,84,1.5
00815,S3,SL,84,1.5
00815,S4,SL,84,1.5
00815,S5,SL,84,1.5
00815,S1,2S,84,1
00815,S2,2S,84,1
00841,A1,1A,48,6
00841,A2,1A,48,6
00841,A3,1A,48,6
00841,A4,1A,48,6
00841,B1,2A,56,4
00841,B2,2A,56,4
00841,C1,3A,56,2
00841,D1,3E,72,4
00841,D2,3E,72,4
00841,E1,EC,72,5
00841,F1,CC,72,3
00841,F2,CC,72,3
00841,F3,CC,72,3
00841,F4,CC,72,3
00841,S1,SL,84,1.5
00841,S1,2S,84,1
00841,S2,2S,84,1
00842,A1,1A,48,6
00842,B1,2A,56,4
00842,C1,3A,56,2
00842,C2,3A,56,2
00842,C3,3A,56,2
00842,C4,3A,56,2
00842,C5,3A,56,2
00842,D1,3E,72,4
00842,D2,3E,72,4
00842,D3,3E,72,4
00842,D4,3E,72,4
00842,E1,EC,72,5
00842,E2,EC,72,5
00842,E3,EC,72,5
00842,E4,EC,72,5
00842,F1,CC,72,3
00842,F2,CC,72,3
00842,F3,CC,72,3
00842,S1,SL,84,1.5
00842,S1,2S,84,1
00850,A1,1A,48,6
00850,A2,1A,48,6
00850,A3,1A,48,6
00850,A4,1A,48,6
00850,B1,2A,56,4
00850,B2,2A,56,4
00850,B3,2A,56,4
00850,C1,3A,56,2
00850,C2,3A,56,2
00850,D1,3E,72,4
00850,D2,3E,72,4
00850,D3,3E,72,4
00850,E1,EC,72,5
00850,E2,EC,72,5
00850,E3,EC,72,5
00850,E4,EC,72,5
00850,F1,CC,72,3
00850,F2,CC,72,3
00850,S1,SL,84,1.5
00850,S2,SL,84,1.5
00850,S3,SL,84,1.5
00850,S4,SL,84,1.5
00850,S1,2S,84,1
00850,S2,2S,84,1
00850,S3,2S,84,1
00850,S4,2S,84,1
00850,S5,2S,84,1
00851,A1,1A,48,6
00851,A2,1A,48,6
00851,B1,2A,56,4
00851,B2,2A,56,4
00851,B3,2A,56,4
00851,C1,3A,56,2
00851,C2,3A,56,2
00851,C3,3A,56,2
00851,C4,3A,56,2
00851,C5,3A,56,2
00851,D1,3E,72,4
00851,D2,3E,72,4
00851,D3,3E,72,4
00851,E1,EC,72,5
00851,E2,EC,72,5
00851,E3,EC,72,5
00851,E4,EC,72,5
00851,E5,EC,72,5
00851,F1,CC,72,3
00851,F2,CC,72,3
00851,S1,SL,84,1.5
00851,S2,SL,84,1.5
00851,S3,SL,84,1.5
00851,S4,SL,84,1.5
00851,S1,2S,84,1
00851,S2,2S,84,1
00851,S3,2S,84,1
00851,S4,2S,84,1
00932,A1,1A,48,6
00932,A2,1A,48,6
00932,A3,1A,48,6
00932,A4,1A,48,6
00932,B1,2A,56,4
00932,B2,2A,56,4
00932,B3,2A,56,4
00932,B4,2A,56,4
00932,B5,2A,56,4
00932,C1,3A,56,2
00932,C2,3A,56,2
00932,C3,3A,56,2
00932,D1,3E,72,4
00932,D2,3E,72,4
00932,E1,EC,72,5
00932,F1,CC,72,3
00932,F2,CC,72,3
00932,F3,CC,72,3
00932,S1,SL,84,1.5
00932,S1,2S,84,1
00932,S2,2S,84,1
01002,A1,1A,48,6
01002,A2,1A,48,6
01002,A3,1A,48,6
01002,A4,1A,48,6
01002,B1,2A,56,4
01002,B2,2A,56,4
01002,C1,3A,56,2
01002,C2,3A,56,2
01002,C3,3A,56,2
01002,C4,3A,56,2
01002,D1,3E,72,4
01002,E1,EC,72,5
01002,E2,EC,72,5
01002,E3,EC,72,5
01002,E4,EC,72,5
01002,F1,CC,72,3
01002,F2,CC,72,3
01002,F3,CC,72,3
01002,F4,CC,72,3
01002,F5,CC,72,3
01002,S1,SL,84,1.5
01002,S2,SL,84,1.5
01002,S3,SL,84,1.5
01002,S4,SL,84,1.5
01002,S5,SL,84,1.5
01002,S1,2S,84,1
01002,S2,2S,84,1
01002,S3,2S,84,1
01003,A1,1A,48,6
01003,A2,1A,48,6
01003,A3,1A,48,6
01003,A4,1A,48,6
01003,B1,2A,56,4
01003,B2,2A,56,4
01003,B3,2A,56,4
01003,B4,2A,56,4
01003,B5,2A,56,4
01003,C1,3A,56,2
01003,C2,3A,56,2
01003,C3,3A,56,2
01003,C4,3A,56,2
01003,C5,3A,56,2
01003,D1,3E,72,4
01003,D2,3E,72,4
01003,E1,EC,72,5
01003,E2,EC,72,5
01003,E3,EC,72,5
01003,F1,CC,72,3
01003,S1,SL,84,1.5
01003,S2,SL,84,1.5
01003,S3,SL,84,1.5
01003,S4,SL,84,1.5
01003,S1,2S,84,1
01003,S2,2S,84,1
01004,A1,1A,48,6
01004,A2,1A,48,6
01004,A3,1A,48,6
01004,A4,1A,48,6
01004,A5,1A,48,6
01004,B1,2A,56,4
01004,B2,2A,56,4
01004,B3,2A,56,4
01004,B4,2A,56,4
01004,C1,3A,56,2
01004,C2,3A,56,2
01004,C3,3A,56,2
01004,D1,3E,72,4
01004,D2,3E,72,4
01004,D3,3E,72,4
01004,D4,3E,72,4
01004,D5,3E,72,4
01004,E1,EC,72,5
01004,E2,EC,72,5
01004,E3,EC,72,5
01004,F1,CC,72,3
01004,S1,SL,84,1.5
01004,S1,2S,84,1
01004,S2,2S,84,1
01004,S3,2S,84,1
01005,A1,1A,48,6
01005,A2,1A,48,6
01005,A3,1A,48,6
01005,B1,2A,56,4
01005,B2,2A,56,4
01005,B3,2A,56,4
01005,C1,3A,56,2
01005,C2,3A,56,2
01005,C3,3A,56,2
01005,C4,3A,56,2
01005,C5,3A,56,2
01005,D1,3E,72,4
01005,D2,3E,72,4
01005,D3,3E,72,4
01005,E1,EC,72,5
01005,E2,EC,72,5
01005,E3,EC,72,5
01005,F1,CC,72,3
01005,F2,CC,72,3
01005,S1,SL,84,1.5
01005,S2,SL,84,1.5
01005,S3,SL,84,1.5
01005,S4,SL,84,1.5
01005,S5,SL,84,1.5
01005,S1,2S,84,1
01005,S2,2S,84,1
01005,S3,2S,84,1
01005,S4,2S,84,1
01006,A1,1A,48,6
01006,A2,1A,48,6
01006,A3,1A,48,6
01006,A4,1A,48,6
01006,B1,2A,56,4
01006,C1,3A,56,2
01006,D1,3E,72,4
01006,D2,3E,72,4
01006,D3,3E,72,4
01006,D4,3E,72,4
01006,D5,3E,72,4
01006,E1,EC,72,5
01006,E2,EC,72,5
01006,F1,CC,72,3
01006,F2,CC,72,3
01006,S1,SL,84,1.5
01006,S2,SL,84,1.5
01006,S3,SL,84,1.5
01006,S1,2S,84,1
01006,S2,2S,84,1
01006,S3,2S,84,1
01008,A1,1A,48,6
01008,A2,1A,48,6
01008,A3,1A,48,6
01008,B1,2A,56,4
01008,B2,2A,56,4
01008,C1,3A,56,2
01008,C2,3A,56,2
01008,C3,3A,56,2
01008,C4,3A,56,2
01008,D1,3E,72,4
01008,D2,3E,72,4
01008,D3,3E,72,4
01008,D4,3E,72,4
01008,D5,3E,72,4
01008,E1,EC,72,5
01008,E2,EC,72,5
01008,E3,EC,72,5
01008,F1,CC,72,3
01008,F2,CC,72,3
01008,S1,SL,84,1.5
01008,S2,SL,84,1.5
01008,S3,SL,84,1.5
01008,S4,SL,84,1.5
01008,S1,2S,84,1
01008,S2,2S,84,1
01008,S3,2S,84,1
01012,A1,1A,48,6
01012,B1,2A,56,4
01012,B2,2A,56,4
01012,C1,3A,56,2
01012,C2,3A,56,2
01012,C3,3A,56,2
01012,D1,3E,72,4
01012,D2,3E,72,4
01012,D3,3E,72,4
01012,E1,EC,72,5
01012,E2,EC,72,5
01012,F1,CC,72,3
01012,F2,CC,72,3
01012,S1,SL,84,1.5
01012,S2,SL,84,1.5
01012,S3,SL,84,1.5
01012,S4,SL,84,1.5
01012,S1,2S,84,1
01012,S2,2S,84,1
01013,A1,1A,48,6
01013,A2,1A,48,6
01013,A3,1A,48,6
01013,B1,2A,56,4
01013,B2,2A,56,4
01013,B3,2A,56,4
01013,B4,2A,56,4
01013,B5,2A,56,4
01013,C1,3A,56,2
01013,C2,3A,56,2
01013,C3,3A,56,2
01013,D1,3E,72,4
01013,E1,EC,72,5
01013,F1,CC,72,3
01013,F2,CC,72,3
01013,F3,CC,72,3
01013,F4,CC,72,3
01013,S1,SL,84,1.5
01013,S2,SL,84,1.5
01013,S1,2S,84,1
01014,A1,1A,48,6
01014,A2,1A,48,6
01014,A3,1A,48,6
01014,B1,2A,56,4
01014,B2,2A,56,4
01014,B3,2A,56,4
01014,B4,2A,56,4
01014,C1,3A,56,2
01014,C2,3A,56,2
01014,D1,3E,72,4
01014,D2,3E,72,4
01014,D3,3E,72,4
01014,D4,3E,72,4
01014,E1,EC,72,5
01014,E2,EC,72,5
01014,F1,CC,72,3
01014,S1,SL,84,1.5
01014,S2,SL,84,1.5
01014,S1,2S,84,1
01014,S2,2S,84,1
01014,S3,2S,84,1
01014,S4,2S,84,1
01014,S5,2S,84,1
01015,A1,1A,48,6
01015,A2,1A,48,6
01015,A3,1A,48,6
01015,A4,1A,48,6
01015,A5,1A,48,6
01015,B1,2A,56,4
01015,B2,2A,56,4
01015,C1,3A,56,2
01015,C2,3A,56,2
01015,D1,3E,72,4
01015,D2,3E,72,4
01015,D3,3E,72,4
01015,D4,3E,72,4
01015,E1,EC,72,5
01015,E2,EC,72,5
01015,E3,EC,72,5
01015,F1,CC,72,3
01015,F2,CC,72,3
01015,S1,SL,84,1.5
01015,S2,SL,84,1.5
01015,S3,SL,84,1.5
01015,S4,SL,84,1.5
01015,S1,2S,84,1
01016,A1,1A,48,6
01016,B1,2A,56,4
01016,B2,2A,56,4
01016,B3,2A,56,4
01016,C1,3A,56,2
01016,C2,3A,56,2
01016,C3,3A,56,2
01016,C4,3A,56,2
01016,D1,3E,72,4
01016,D2,3E,72,4
01016,D3,3E,72,4
01016,D4,3E,72,4
01016,E1,EC,72,5
01016,E2,EC,72,5
01016,E3,EC,72,5
01016,E4,EC,72,5
01016,F1,CC,72,3
01016,F2,CC,72,3
01016,F3,CC,72,3
01016,F4,CC,72,3
01016,S1,SL,84,1.5
01016,S1,2S,84,1
01016,S2,2S,84,1
01017,A1,1A,48,6
01017,A2,1A,48,6
01017,A3,1A,48,6
01017,B1,2A,56,4
01017,B2,2A,56,4
01017,B3,2A,56,4
01017,B4,2A,56,4
01017,B5,2A,56,4
01017,C1,3A,56,2
01017,C2,3A,56,2
01017,C3,3A,56,2
01017,D1,3E,72,4
01017,D2,3E,72,4
01017,E1,EC,72,5
01017,F1,CC,72,3
01017,F2,CC,72,3
01017,F3,CC,72,3
01017,S1,SL,84,1.5
01017,S2,SL,84,1.5
01017,S3,SL,84,1.5
01017,S4,SL,84,1.5
01017,S5,SL,84,1.5
01017,S1,2S,84,1
01017,S2,2S,84,1
01017,S3,2S,84,1
01018,A1,1A,48,6
01018,A2,1A,48,6
01018,A3,1A,48,6
01018,A4,1A,48,6
01018,A5,1A,48,6
01018,B1,2A,56,4
01018,B2,2A,56,4
01018,B3,2A,56,4
01018,B4,2A,56,4
01018,B5,2A,56,4
01018,C1,3A,56,2
01018,C2,3A,56,2
01018,C3,3A,56,2
01018,C4,3A,56,2
01018,C5,3A,56,2
01018,D1,3E,72,4
01018,D2,3E,72,4
01018,E1,EC,72,5
01018,F1,CC,72,3
01018,F2,CC,72,3
01018,F3,CC,72,3
01018,F4,CC,72,3
01018,S1,SL,84,1.5
01018,S2,SL,84,1.5
01018,S3,SL,84,1.5
01018,S4,SL,84,1.5
01018,S5,SL,84,1.5
01018,S1,2S,84,1
01019,A1,1A,48,6
01019,A2,1A,48,6
01019,A3,1A,48,6
01019,B1,2A,56,4
01019,C1,3A,56,2
01019,D1,3E,72,4
01019,D2,3E,72,4
01019,E1,EC,72,5
01019,E2,EC,72,5
01019,E3,EC,72,5
01019,E4,EC,72,5
01019,F1,CC,72,3
01019,F2,CC,72,3
01019,F3,CC,72,3
01019,F4,CC,72,3
01019,F5,CC,72,3
01019,S1,SL,84,1.5
01019,S2,SL,84,1.5
01019,S1,2S,84,1
01019,S2,2S,84,1
01019,S3,2S,84,1
01019,S4,2S,84,1
01019,S5,2S,84,1
01020,A1,1A,48,6
01020,B1,2A,56,4
01020,B2,2A,56,4
01020,C1,3A,56,2
01020,C2,3A,56,2
01020,D1,3E,72,4
01020,D2,3E,72,4
01020,D3,3E,72,4
01020,E1,EC,72,5
01020,E2,EC,72,5
01020,E3,EC,72,5
01020,E4,EC,72,5
01020,E5,EC,72,5
01020,F1,CC,72,3
01020,F2,CC,72,3
01020,F3,CC,72,3
01020,F4,CC,72,3
01020,S1,SL,84,1.5
01020,S2,SL,84,1.5
01020,S3,SL,84,1.5
01020,S1,2S,84,1
01023,A1,1A,48,6
01023,A2,1A,48,6
01023,A3,1A,48,6
01023,B1,2A,56,4
01023,B2,2A,56,4
01023,B3,2A,56,4
01023,B4,2A,56,4
01023,C1,3A,56,2
01023,C2,3A,56,2
01023,C3,3A,56,2
01023,C4,3A,56,2
01023,D1,3E,72,4
01023,D2,3E,72,4
01023,D3,3E,72,4
01023,E1,EC,72,5
01023,E2,EC,72,5
01023,E3,EC,72,5
01023,F1,CC,72,3
01023,S1,SL,84,1.5
01023,S2,SL,84,1.5
01023,S3,SL,84,1.5
01023,S1,2S,84,1
01024,A1,1A,48,6
01024,A2,1A,48,6
01024,A3,1A,48,6
01024,B1,2A,56,4
01024,B2,2A,56,4
01024,B3,2A,56,4
01024,C1,3A,56,2
01024,C2,3A,56,2
01024,C3,3A,56,2
01024,C4,3A,56,2
01024,D1,3E,72,4
01024,D2,3E,72,4
01024,E1,EC,72,5
01024,E2,EC,72,5
01024,E3,EC,72,5
01024,E4,EC,72,5
01024,F1,CC,72,3
01024,F2,CC,72,3
01024,F3,CC,72,3
01024,S1,SL,84,1.5
01024,S2,SL,84,1.5
01024,S3,SL,84,1.5
01024,S4,SL,84,1.5
01024,S1,2S,84,1
01024,S2,2S,84,1
01024,S3,2S,84,1
01024,S4,2S,84,1
01024,S5,2S,84,1
01025,A1,1A,48,6
01025,B1,2A,56,4
01025,B2,2A,56,4
01025,B3,2A,56,4
01025,C1,3A,56,2
01025,C2,3A,56,2
01025,C3,3A,56,2
01025,C4,3A,56,2
01025,D1,3E,72,4
01025,D2,3E,72,4
01025,D3,3E,72,4
01025,D4,3E,72,4
01025,D5,3E,72,4
01025,E1,EC,72,5
01025,E2,EC,72,5
01025,E3,EC,72,5
01025,F1,CC,72,3
01025,S1,SL,84,1.5
01025,S2,SL,84,1.5
01025,S3,SL,84,1.5
01025,S4,SL,84,1.5
01025,S1,2S,84,1
01025,S2,2S,84,1
01025,S3,2S,84,1
01025,S4,2S,84,1
01026,A1,1A,48,6
01026,A2,1A,48,6
01026,A3,1A,48,6
01026,B1,2A,56,4
01026,B2,2A,56,4
01026,B3,2A,56,4
01026,B4,2A,56,4
01026,B5,2A,56,4
01026,C1,3A,56,2
01026,C2,3A,56,2
01026,C3,3A,56,2
01026,C4,3A,56,2
01026,D1,3E,72,4
01026,D2,3E,72,4
01026,E1,EC,72,5
01026,F1,CC,72,3
01026,F2,CC,72,3
01026,S1,SL,84,1.5
01026,S2,SL,84,1.5
01026,S3,SL,84,1.5
01026,S1,2S,84,1
01026,S2,2S,84,1
01026,S3,2S,84,1
01027,A1,1A,48,6
01027,B1,2A,56,4
01027,C1,3A,56,2
01027,D1,3E,72,4
01027,D2,3E,72,4
01027,D3,3E,72,4
01027,D4,3E,72,4
01027,D5,3E,72,4
01027,E1,EC,72,5
01027,E2,EC,72,5
01027,E3,EC,72,5
01027,E4,EC,72,5
01027,F1,CC,72,3
01027,F2,CC,72,3
01027,S1,SL,84,1.5
01027,S1,2S,84,1
01027,S2,2S,84,1
01027,S3,2S,84,1
01027,S4,2S,84,1
01027,S5,2S,84,1
01029,A1,1A,48,6
01029,A2,1A,48,6
01029,A3,1A,48,6
01029,A4,1A,48,6
01029,B1,2A,56,4
01029,C1,3A,56,2
01029,C2,3A,56,2
01029,C3,3A,56,2
01029,D1,3E,72,4
01029,D2,3E,72,4
01029,D3,3E,72,4
01029,E1,EC,72,5
01029,E2,EC,72,5
01029,E3,EC,72,5
01029,E4,EC,72,5
01029,E5,EC,72,5
01029,F1,CC,72,3
01029,S1,SL,84,1.5
01029,S2,SL,84,1.5
01029,S1,2S,84,1
01029,S2,2S,84,1
01029,S3,2S,84,1
01030,A1,1A,48,6
01030,A2,1A,48,6
01030,A3,1A,48,6
01030,A4,1A,48,6
01030,B1,2A,56,4
01030,B2,2A,56,4
01030,B3,2A,56,4
01030,C1,3A,56,2
01030,C2,3A,56,2
01030,D1,3E,72,4
01030,D2,3E,72,4
01030,E1,EC,72,5
01030,F1,CC,72,3
01030,F2,CC,72,3
01030,F3,CC,72,3
01030,F4,CC,72,3
01030,F5,CC,72,3
01030,S1,SL,84,1.5
01030,S2,SL,84,1.5
01030,S3,SL,84,1.5
01030,S4,SL,84,1.5
01030,S1,2S,84,1
01030,S2,2S,84,1
01030,S3,2S,84,1
01030,S4,2S,84,1
01030,S5,2S,84,1
01031,A1,1A,48,6
01031,A2,1A,48,6
01031,B1,2A,56,4
01031,C1,3A,56,2
01031,D1,3E,72,4
01031,D2,3E,72,4
01031,D3,3E,72,4
01031,D4,3E,72,4
01031,E1,EC,72,5
01031,E2,EC,72,5
01031,E3,EC,72,5
01031,E4,EC,72,5
01031,F1,CC,72,3
01031,F2,CC,72,3
01031,S1,SL,84,1.5
01031,S1,2S,84,1
01032,A1,1A,48,6
01032,A2,1A,48,6
01032,B1,2A,56,4
01032,B2,2A,56,4
01032,C1,3A,56,2
01032,C2,3A,56,2
01032,C3,3A,56,2
01032,C4,3A,56,2
01032,D1,3E,72,4
01032,D2,3E,72,4
01032,D3,3E,72,4
01032,D4,3E,72,4
01032,E1,EC,72,5
01032,E2,EC,72,5
01032,E3,EC,72,5
01032,E4,EC,72,5
01032,F1,CC,72,3
01032,F2,CC,72,3
01032,F3,CC,72,3
01032,F4,CC,72,3
01032,F5,CC,72,3
01032,S1,SL,84,1.5
01032,S1,2S,84,1
01033,A1,1A,48,6
01033,A2,1A,48,6
01033,A3,1A,48,6
01033,A4,1A,48,6
01033,B1,2A,56,4
01033,B2,2A,56,4
01033,B3,2A,56,4
01033,C1,3A,56,2
01033,C2,3A,56,2
01033,D1,3E,72,4
01033,D2,3E,72,4
01033,E1,EC,72,5
01033,E2,EC,72,5
01033,E3,EC,72,5
01033,E4,EC,72,5
01033,F1,CC,72,3
01033,F2,CC,72,3
01033,F3,CC,72,3
01033,F4,CC,72,3
01033,S1,SL,84,1.5
01033,S1,2S,84,1
01033,S2,2S,84,1
01033,S3,2S,84,1
01034,A1,1A,48,6
01034,A2,1A,48,6
01034,A3,1A,48,6
01034,B1,2A,56,4
01034,B2,2A,56,4
01034,B3,2A,56,4
01034,B4,2A,56,4
01034,C1,3A,56,2
01034,C2,3A,56,2
01034,C3,3A,56,2
01034,C4,3A,56,2
01034,C5,3A,56,2
01034,D1,3E,72,4
01034,D2,3E,72,4
01034,E1,EC,72,5
01034,E2,EC,72,5
01034,F1,CC,72,3
01034,F2,CC,72,3
01034,F3,CC,72,3
01034,F4,CC,72,3
01034,S1,SL,84,1.5
01034,S2,SL,84,1.5
01034,S3,SL,84,1.5
01034,S1,2S,84,1
01034,S2,2S,84,1
01034,S3,2S,84,1
01035,A1,1A,48,6
01035,A2,1A,48,6
01035,B1,2A,56,4
01035,B2,2A,56,4
01035,B3,2A,56,4
01035,C1,3A,56,2
01035,C2,3A,56,2
01035,C3,3A,56,2
01035,C4,3A,56,2
01035,C5,3A,56,2
01035,D1,3E,72,4
01035,D2,3E,72,4
01035,D3,3E,72,4
01035,D4,3E,72,4
01035,D5,3E,72,4
01035,E1,EC,72,5
01035,E2,EC,72,5
01035,E3,EC,72,5
01035,E4,EC,72,5
01035,F1,CC,72,3
01035,S1,SL,84,1.5
01035,S2,SL,84,1.5
01035,S3,SL,84,1.5
01035,S4,SL,84,1.5
01035,S1,2S,84,1
01035,S2,2S,84,1
01035,S3,2S,84,1
01035,S4,2S,84,1
01036,A1,1A,48,6
01036,A2,1A,48,6
01036,A3,1A,48,6
01036,A4,1A,48,6
01036,B1,2A,56,4
01036,C1,3A,56,2
01036,C2,3A,56,2
01036,C3,3A,56,2
01036,D1,3E,72,4
01036,E1,EC,72,5
01036,E2,EC,72,5
01036,F1,CC,72,3
01036,F2,CC,72,3
01036,F3,CC,72,3
01036,F4,CC,72,3
01036,F5,CC,72,3
01036,S1,SL,84,1.5
01036,S2,SL,84,1.5
01036,S3,SL,84,1.5
01036,S4,SL,84,1.5
01036,S5,SL,84,1.5
01036,S1,2S,84,1
01036,S2,2S,84,1
01036,S3,2S,84,1
01036,S4,2S,84,1
01036,S5,2S,84,1
01037,A1,1A,48,6
01037,B1,2A,56,4
01037,B2,2A,56,4
01037,B3,2A,56,4
01037,C1,3A,56,2
01037,C2,3A,56,2
01037,C3,3A,56,2
01037,C4,3A,56,2
01037,C5,3A,56,2
01037,D1,3E,72,4
01037,D2,3E,72,4
01037,D3,3E,72,4
01037,E1,EC,72,5
01037,E2,EC,72,5
01037,E3,EC,72,5
01037,E4,EC,72,5
01037,F1,CC,72,3
01037,F2,CC,72,3
01037,F3,CC,72,3
01037,S1,SL,84,1.5
01037,S2,SL,84,1.5
01037,S3,SL,84,1.5
01037,S1,2S,84,1
01037,S2,2S,84,1
01037,S3,2S,84,1
01037,S4,2S,84,1
01038,A1,1A,48,6
01038,A2,1A,48,6
01038,A3,1A,48,6
01038,A4,1A,48,6
01038,B1,2A,56,4
01038,B2,2A,56,4
01038,B3,2A,56,4
01038,C1,3A,56,2
01038,C2,3A,56,2
01038,C3,3A,56,2
01038,C4,3A,56,2
01038,D1,3E,72,4
01038,D2,3E,72,4
01038,D3,3E,72,4
01038,D4,3E,72,4
01038,D5,3E,72,4
01038,E1,EC,72,5
01038,E2,EC,72,5
01038,F1,CC,72,3
01038,F2,CC,72,3
01038,F3,CC,72,3
01038,F4,CC,72,3
01038,S1,SL,84,1.5
01038,S2,SL,84,1.5
01038,S3,SL,84,1.5
01038,S1,2S,84,1
01038,S2,2S,84,1
01039,A1,1A,48,6
01039,A2,1A,48,6
01039,A3,1A,48,6
01039,A4,1A,48,6
01039,B1,2A,56,4
01039,B2,2A,56,4
01039,B3,2A,56,4
01039,B4,2A,56,4
01039,C1,3A,56,2
01039,D1,3E,72,4
01039,E1,EC,72,5
01039,F1,CC,72,3
01039,F2,CC,72,3
01039,F3,CC,72,3
01039,S1,SL,84,1.5
01039,S2,SL,84,1.5
01039,S3,SL,84,1.5
01039,S4,SL,84,1.5
01039,S1,2S,84,1
01039,S2,2S,84,1
01040,A1,1A,48,6
01040,A2,1A,48,6
01040,A3,1A,48,6
01040,A4,1A,48,6
01040,A5,1A,48,6
01040,B1,2A,56,4
01040,B2,2A,56,4
01040,C1,3A,56,2
01040,C2,3A,56,2
01040,C3,3A,56,2
01040,C4,3A,56,2
01040,C5,3A,56,2
01040,D1,3E,72,4
01040,D2,3E,72,4
01040,E1,EC,72,5
01040,E2,EC,72,5
01040,F1,CC,72,3
01040,F2,CC,72,3
01040,F3,CC,72,3
01040,S1,SL,84,1.5
01040,S2,SL,84,1.5
01040,S3,SL,84,1.5
01040,S4,SL,84,1.5
01040,S5,SL,84,1.5
01040,S1,2S,84,1
01041,A1,1A,48,6
01041,A2,1A,48,6
01041,A3,1A,48,6
01041,A4,1A,48,6
01041,B1,2A,56,4
01041,C1,3A,56,2
01041,C2,3A,56,2
01041,C3,3A,56,2
01041,D1,3E,72,4
01041,D2,3E,72,4
01041,D3,3E,72,4
01041,D4,3E,72,4
01041,E1,EC,72,5
01041,F1,CC,72,3
01041,F2,CC,72,3
01041,F3,CC,72,3
01041,S1,SL,84,1.5
01041,S2,SL,84,1.5
01041,S3,SL,84,1.5
01041,S1,2S,84,1
01041,S2,2S,84,1
01041,S3,2S,84,1
01042,A1,1A,48,6
01042,A2,1A,48,6
01042,B1,2A,56,4
01042,C1,3A,56,2
01042,D1,3E,72,4
01042,D2,3E,72,4
01042,D3,3E,72,4
01042,D4,3E,72,4
01042,E1,EC,72,5
01042,E2,EC,72,5
01042,E3,EC,72,5
01042,E4,EC,72,5
01042,E5,EC,72,5
01042,F1,CC,72,3
01042,F2,CC,72,3
01042,F3,CC,72,3
01042,S1,SL,84,1.5
01042,S2,SL,84,1.5
01042,S1,2S,84,1
01043,A1,1A,48,6
01043,A2,1A,48,6
01043,A3,1A,48,6
01043,B1,2A,56,4
01043,B2,2A,56,4
01043,C1,3A,56,2
01043,C2,3A,56,2
01043,C3,3A,56,2
01043,D1,3E,72,4
01043,D2,3E,72,4
01043,D3,3E,72,4
01043,D4,3E,72,4
01043,D5,3E,72,4
01043,E1,EC,72,5
01043,E2,EC,72,5
01043,E3,EC,72,5
01043,E4,EC,72,5
01043,E5,EC,72,5
01043,F1,CC,72,3
01043,F2,CC,72,3
01043,F3,CC,72,3
01043,S1,SL,84,1.5
