train_number,station_code,arrival_time,departure_time,distance_covered
04413,NRW,01:35:00,01:37:00,160
04413,JHL,02:13:00,02:15:00,198
04413,DUI,03:30:00,03:35:00,264
04413,LDH,04:53:00,05:03:00,326
04413,JRC,06:00:00,06:02:00,378
04413,PTKC,08:10:00,08:15:00,491
04413,JAT,10:25:00,10:40:00,590
04413,UHP,11:55:00,12:00:00,643
04413,SVDK,12:45:00,00:00:00,668
04414,SVDK,00:00:00,16:00:00,0
04414,UHP,16:30:00,16:35:00,25
04414,JAT,17:35:00,17:45:00,78
04414,PTKC,19:45:00,19:50:00,178
04414,JRC,21:43:00,21:45:00,291
04414,LDH,23:05:00,23:15:00,343
04414,DUI,00:20:00,00:25:00,405
04414,JHL,02:05:00,02:10:00,471
04414,NRW,02:50:00,02:52:00,509
04414,JIND,03:25:00,03:27:00,543
04414,ROK,04:40:00,04:42:00,600
04414,DEE,07:00:00,00:00:00,668
04415,BJU,00:00:00,21:35:00,0
04415,SPJ,22:30:00,22:35:00,51
04415,MFP,23:20:00,23:25:00,103
04415,HJP,00:15:00,00:20:00,157
04415,CPR,02:15:00,02:20:00,216
04415,SV,03:10:00,03:15:00,277
04415,DEOS,04:10:00,04:15:00,347
04415,GKP,05:15:00,05:25:00,396
04415,BST,06:40:00,06:45:00,460
04415,GD,07:50:00,07:55:00,550
04415,LKO,10:55:00,11:05:00,667
04415,BE,16:00:00,16:02:00,902
04415,MB,17:30:00,17:40:00,992
04415,NDLS,22:10:00,00:00:00,1156
04416,NDLS,00:00:00,19:25:00,0
04416,MB,22:35:00,22:45:00,165
04416,BE,00:15:00,00:17:00,255
04416,LKO,04:00:00,04:10:00,490
04416,GD,06:30:00,06:35:00,607
04416,BST,07:40:00,07:45:00,696
04416,GKP,09:35:00,09:45:00,761
04416,DEOS,10:40:00,10:45:00,810
04416,SV,12:00:00,12:05:00,880
04416,CPR,13:15:00,13:20:00,941
04416,HJP,14:20:00,14:25:00,1000
04416,MFP,15:35:00,15:40:00,1054
04416,SPJ,16:50:00,16:55:00,1105
04416,BJU,18:00:00,00:00:00,1156
04735,BKN,00:00:00,19:45:00,0
04735,NPS,20:10:00,20:12:00,27
04735,SDF,20:30:00,20:32:00,50
04735,SDGH,20:51:00,20:53:00,74
04735,RJR,21:27:00,21:29:00,120
04735,RTGH,21:50:00,21:55:00,138
04735,CUR,22:30:00,22:40:00,181
04735,SDLP,23:30:00,23:35:00,238
04735,LHU,00:13:00,00:15:00,288
04735,MHRG,00:44:00,00:46:00,329
04735,RE,01:43:00,01:45:00,380
04735,DLI,03:25:00,03:40:00,462
04735,DSA,04:00:00,04:02:00,468
04735,BTU,05:16:00,05:18:00,516
04735,SMQL,06:25:00,06:30:00,555
04735,TPZ,08:06:00,08:10:00,619
04735,RK,08:37:00,08:39:00,651
04735,HW,10:25:00,00:00:00,692
04736,HW,00:00:00,19:50:00,0
04736,RK,20:42:00,20:44:00,42
04736,TPZ,21:38:00,21:40:00,74
04736,SMQL,22:48:00,22:53:00,137
04736,BTU,23:40:00,23:42:00,176
04736,DSA,00:56:00,00:58:00,225
04736,DLI,01:25:00,01:40:00,231
04736,RE,03:17:00,03:20:00,313
04736,MHRG,04:07:00,04:09:00,363
04736,LHU,04:38:00,04:40:00,404
04736,SDLP,05:20:00,05:25:00,454
04736,CUR,06:10:00,06:15:00,512
04736,RTGH,06:50:00,06:55:00,555
04736,RJR,07:10:00,07:12:00,572
04736,SDGH,07:58:00,08:00:00,619
04736,SDF,08:19:00,08:21:00,643
04736,NPS,08:38:00,08:40:00,665
04736,BKN,09:40:00,00:00:00,692
04801,JU,00:00:00,16:45:00,0
04801,RKB,17:02:00,17:05:00,3
04801,MMY,17:21:00,17:23:00,34
04801,TIW,17:33:00,17:35:00,44
04801,OSN,17:53:00,17:56:00,65
04801,MWT,18:32:00,18:34:00,109
04801,PLCJ,18:59:00,19:04:00,137
04801,RDRA,20:00:00,20:03:00,184
04801,AQG,20:11:00,20:13:00,191
04801,SBLT,20:41:00,20:43:00,230
04801,JSM,22:20:00,00:00:00,294
04802,JSM,00:00:00,00:45:00,0
04802,SBLT,01:31:00,01:33:00,64
04802,AQG,02:02:00,02:04:00,103
04802,RDRA,02:12:00,02:15:00,111
04802,PLCJ,03:40:00,03:45:00,157
04802,MWT,04:10:00,04:15:00,186
04802,OSN,04:46:00,04:49:00,230
04802,TIW,05:06:00,05:08:00,251
04802,MMY,05:40:00,05:42:00,261
04802,RKB,06:19:00,06:21:00,292
04802,JU,07:00:00,00:00:00,294
04923,LKO,00:00:00,18:25:00,0
04923,BE,22:18:00,22:20:00,236
04923,MB,00:40:00,00:50:00,326
04923,SRE,03:35:00,03:40:00,519
04923,JUD,04:08:00,04:10:00,549
04923,UMB,04:55:00,05:00:00,600
04923,CDG,06:05:00,06:15:00,667
04923,RPAR,07:45:00,07:47:00,739
04923,NLDM,08:50:00,00:00:00,794
04924,NLDM,00:00:00,23:45:00,0
04924,RPAR,00:50:00,00:52:00,56
04924,CDG,02:15:00,02:20:00,127
04924,UMB,03:05:00,03:10:00,195
04924,JUD,03:53:00,03:55:00,246
04924,SRE,04:35:00,04:45:00,276
04924,MB,07:45:00,07:55:00,469
04924,BE,09:47:00,09:50:00,559
04924,LKO,14:00:00,00:00:00,794
04927,BSB,00:00:00,20:40:00,0
04927,SLN,22:48:00,22:50:00,144
04927,LKO,02:10:00,02:25:00,284
04927,BE,07:10:00,07:15:00,519
04927,MB,08:50:00,09:00:00,609
04927,SRE,11:55:00,12:05:00,802
04927,UMB,13:25:00,13:35:00,883
04927,CDG,14:30:00,00:00:00,951
04928,CDG,00:00:00,23:15:00,0
04928,UMB,00:02:00,00:10:00,68
04928,SRE,01:45:00,01:55:00,149
04928,MB,05:35:00,05:45:00,342
04928,BE,07:05:00,07:10:00,432
04928,LKO,11:15:00,11:30:00,667
04928,SLN,14:12:00,14:14:00,807
04928,BSB,17:30:00,00:00:00,951
04941,LKO,00:00:00,17:35:00,0
04941,SPN,19:55:00,19:57:00,165
04941,MB,22:25:00,22:35:00,326
04941,SRE,01:35:00,01:45:00,519
04941,JUD,02:13:00,02:15:00,549
04941,UMB,03:15:00,03:25:00,600
04941,LDH,05:25:00,05:45:00,714
04941,JRC,06:28:00,06:33:00,766
04941,PTKC,08:10:00,08:15:00,879
04941,JAT,10:30:00,10:40:00,978
04941,UHP,12:10:00,12:20:00,1031
04941,SVDK,13:00:00,00:00:00,1056
04942,SVDK,00:00:00,15:30:00,0
04942,UHP,16:00:00,16:10:00,25
04942,JAT,17:20:00,17:30:00,78
04942,PTKC,19:30:00,19:35:00,178
04942,JRC,21:20:00,21:25:00,291
04942,LDH,22:35:00,22:55:00,343
04942,UMB,01:00:00,01:10:00,456
04942,JUD,01:53:00,01:55:00,507
04942,SRE,02:35:00,02:45:00,538
04942,MB,06:25:00,06:35:00,730
04942,SPN,09:23:00,09:25:00,891
04942,LKO,12:40:00,00:00:00,1056
05010,GKP,00:00:00,20:00:00,0
05010,SGG,08:45:00,12:10:00,440
05010,CC,20:25:00,20:27:00,25
05010,JAJ,16:40:00,16:45:00,568
05010,DEOS,21:08:00,21:13:00,50
05010,STL,17:05:00,17:07:00,587
05010,BTT,21:35:00,21:40:00,71
05010,JSME,17:55:00,00:00:00,612
05010,MW,22:08:00,22:10:00,98
05010,SV,22:35:00,22:40:00,120
05010,EKMA,23:20:00,23:22:00,153
05010,CPR,00:20:00,00:30:00,180
05010,DGA,01:01:00,01:03:00,211
05010,SEE,01:28:00,01:33:00,234
05010,HJP,01:43:00,01:48:00,240
05010,DES,02:18:00,02:20:00,260
05010,MNO,02:30:00,02:32:00,270
05010,SPP,02:42:00,02:44:00,277
05010,MOG,02:54:00,02:56:00,290
05010,VPDA,03:06:00,03:08:00,300
05010,BCA,03:40:00,03:42:00,311
05010,BJU,04:15:00,04:25:00,327
05010,KIUL,06:25:00,06:30:00,367
05010,AHA,07:18:00,07:20:00,390
05010,JMP,07:45:00,07:55:00,412
05010,SGG,08:45:00,00:00:00,440
05027,GKP,00:00:00,20:55:00,0
05027,KLD,21:35:00,21:37:00,35
05027,BST,22:00:00,22:05:00,65
05027,GD,23:15:00,23:20:00,154
05027,LKO,01:55:00,02:05:00,271
05027,MB,07:35:00,07:45:00,597
05027,ANVT,11:00:00,00:00:00,750
05028,ANVT,00:00:00,14:00:00,0
05028,MB,17:10:00,17:20:00,154
05028,LKO,00:15:00,00:25:00,480
05028,GD,02:35:00,02:40:00,597
05028,BST,03:40:00,03:45:00,686
05028,KLD,04:10:00,04:12:00,716
05028,GKP,05:10:00,00:00:00,750
05065,CPR,00:00:00,19:30:00,0
05065,SV,20:25:00,20:30:00,61
05065,THE,21:15:00,21:20:00,89
05065,TOI,22:05:00,22:07:00,126
05065,POU,22:40:00,22:45:00,157
05065,RKL,23:02:00,23:04:00,172
05065,CPJ,23:45:00,23:50:00,188
05065,GKP,01:15:00,01:30:00,227
05065,BST,02:35:00,02:40:00,292
05065,MUR,03:25:00,03:27:00,353
05065,GD,04:05:00,04:10:00,381
05065,BBK,06:30:00,06:32:00,470
05065,BNZ,07:03:00,07:05:00,494
05065,LJN,08:15:00,00:00:00,506
05066,LJN,00:00:00,20:25:00,0
05066,BNZ,20:52:00,20:54:00,12
05066,BBK,21:30:00,21:32:00,37
05066,GD,23:20:00,23:30:00,125
05066,MUR,23:56:00,23:58:00,153
05066,BST,01:15:00,01:20:00,214
05066,GKP,03:00:00,03:15:00,279
05066,CPJ,04:15:00,04:20:00,318
05066,RKL,04:40:00,04:42:00,334
05066,POU,04:55:00,05:00:00,349
05066,TOI,05:35:00,05:37:00,381
05066,THE,06:30:00,06:35:00,417
05066,SV,07:30:00,07:35:00,445
05066,CPR,08:25:00,00:00:00,506
05115,CPR,00:00:00,10:30:00,0
05115,SV,11:25:00,11:30:00,61
05115,THE,11:58:00,12:00:00,89
05115,TOI,12:27:00,12:29:00,126
05115,POU,12:59:00,13:04:00,157
05115,CPJ,13:30:00,13:35:00,188
05115,GKP,14:15:00,14:30:00,227
05115,KLD,15:10:00,15:12:00,262
05115,BST,15:45:00,15:50:00,292
05115,GD,17:10:00,17:15:00,381
05115,SCC,20:20:00,20:30:00,540
05115,BE,23:45:00,23:50:00,702
05115,MB,01:25:00,01:35:00,792
05115,SRE,05:05:00,05:15:00,985
05115,JUD,05:43:00,05:45:00,1015
05115,UMB,06:42:00,06:50:00,1066
05115,LDH,08:40:00,08:50:00,1180
05115,JRC,09:38:00,09:43:00,1232
05115,PTKC,11:40:00,11:45:00,1345
05115,JAT,13:40:00,13:50:00,1444
05115,UHP,14:47:00,14:50:00,1497
05115,SVDK,15:55:00,00:00:00,1522
05116,SVDK,00:00:00,03:45:00,0
05116,UHP,04:15:00,04:23:00,25
05116,JAT,05:10:00,05:18:00,78
05116,PTKC,07:10:00,07:15:00,178
05116,JRC,09:10:00,09:15:00,291
05116,LDH,10:40:00,10:50:00,343
05116,UMB,13:00:00,13:10:00,456
05116,JUD,13:50:00,13:52:00,507
05116,SRE,14:40:00,14:50:00,538
05116,MB,18:00:00,18:10:00,730
05116,BE,19:35:00,19:40:00,821
05116,SCC,00:15:00,00:25:00,982
05116,GD,03:40:00,03:45:00,1141
05116,BST,04:55:00,05:00:00,1231
05116,KLD,05:30:00,05:32:00,1260
05116,GKP,06:45:00,07:00:00,1295
05116,CPJ,08:10:00,08:15:00,1334
05116,POU,08:45:00,08:50:00,1365
05116,TOI,09:25:00,09:27:00,1397
05116,THE,10:01:00,10:03:00,1433
05116,SV,10:30:00,10:35:00,1461
05116,CPR,11:40:00,00:00:00,1522
05817,APDJ,00:00:00,15:55:00,0
05817,APD,16:05:00,16:07:00,6
05817,NCB,16:35:00,16:40:00,23
05817,TFGN,17:10:00,17:12:00,47
05817,AGMN,17:41:00,17:43:00,68
05817,GKJ,18:00:00,18:05:00,82
05817,GUP,18:23:00,18:25:00,95
05817,DBB,19:05:00,00:00:00,102
05818,DBB,00:00:00,05:45:00,0
05818,GUP,05:58:00,06:00:00,7
05818,GKJ,06:20:00,06:25:00,20
05818,AGMN,06:42:00,06:44:00,35
05818,TFGN,07:13:00,07:15:00,55
05818,NCB,07:45:00,07:50:00,79
05818,APD,08:18:00,08:20:00,97
05818,APDJ,08:45:00,00:00:00,102
05967,RNY,00:00:00,05:45:00,0
05967,CGS,06:15:00,06:16:00,26
05967,KYQ,06:40:00,06:50:00,42
05967,GHY,07:05:00,07:15:00,48
05967,JID,08:16:00,08:18:00,105
05967,CPK,08:45:00,08:47:00,139
05967,HJI,09:39:00,09:41:00,184
05967,LKA,09:55:00,09:57:00,198
05967,LMG,10:45:00,10:55:00,229
05967,DPU,11:25:00,11:27:00,260
05967,DMV,12:28:00,12:33:00,298
05967,BXJ,12:50:00,12:51:00,312
05967,SZR,13:11:00,13:12:00,334
05967,FKG,13:55:00,13:57:00,367
05967,TTB,14:56:00,14:58:00,393
05967,MXN,15:15:00,15:25:00,406
05967,AGI,15:54:00,15:56:00,434
05967,NMT,16:07:00,16:09:00,445
05967,SLGR,16:22:00,16:24:00,460
05967,BOJ,16:51:00,16:53:00,494
05967,SPK,17:06:00,17:08:00,508
05967,BFD,17:20:00,17:22:00,521
05967,NAM,17:36:00,17:38:00,526
05967,NHK,17:55:00,17:57:00,537
05967,DJG,18:07:00,18:09:00,546
05967,NTSK,18:40:00,18:50:00,562
05967,CHB,19:10:00,19:12:00,579
05967,DBRG,20:15:00,00:00:00,604
05968,DBRG,00:00:00,05:00:00,0
05968,CHB,05:26:00,05:28:00,25
05968,NTSK,06:00:00,06:10:00,42
05968,DJG,06:31:00,06:33:00,58
05968,NHK,06:43:00,06:45:00,67
05968,NAM,06:58:00,07:00:00,79
05968,BFD,07:08:00,07:10:00,84
05968,SPK,07:22:00,07:24:00,97
05968,BOJ,07:37:00,07:39:00,111
05968,SLGR,08:06:00,08:08:00,145
05968,NMT,08:23:00,08:25:00,159
05968,AGI,08:36:00,08:38:00,171
05968,MXN,09:15:00,09:25:00,199
05968,TTB,09:37:00,09:39:00,211
05968,FKG,10:13:00,10:15:00,237
05968,SZR,10:44:00,10:45:00,271
05968,BXJ,11:13:00,11:14:00,293
05968,DMV,11:31:00,11:36:00,307
05968,DPU,12:14:00,12:16:00,344
05968,LMG,13:05:00,13:15:00,376
05968,LKA,13:53:00,13:55:00,406
05968,HJI,14:09:00,14:10:00,421
05968,CPK,14:47:00,14:49:00,465
05968,JID,15:16:00,15:18:00,499
05968,GHY,16:50:00,17:00:00,557
05968,KYQ,17:15:00,17:25:00,563
05968,CGS,17:42:00,17:43:00,578
05968,RNY,18:20:00,00:00:00,604
06063,MS,00:00:00,21:05:00,0
06063,TBM,21:28:00,21:30:00,25
06063,CGL,21:58:00,22:00:00,56
06063,VM,23:43:00,23:45:00,159
06063,VRI,00:25:00,00:27:00,213
06063,TPJ,02:55:00,03:00:00,336
06063,DG,04:23:00,04:25:00,431
06063,KQN,04:48:00,04:50:00,456
06063,MDU,05:40:00,05:45:00,497
06063,VPT,06:30:00,06:32:00,540
06063,SRT,06:55:00,06:57:00,567
06063,CVP,07:15:00,07:17:00,588
06063,MEJ,08:45:00,08:46:00,624
06063,TEN,09:45:00,00:00:00,653
06064,TEN,00:00:00,14:45:00,0
06064,MEJ,15:10:00,15:11:00,29
06064,CVP,15:43:00,15:45:00,66
06064,SRT,16:03:00,16:05:00,87
06064,VPT,16:23:00,16:25:00,114
06064,MDU,17:25:00,17:30:00,157
06064,KQN,18:00:00,18:02:00,197
06064,DG,18:35:00,18:40:00,223
06064,TPJ,20:45:00,21:00:00,317
06064,VRI,22:48:00,22:50:00,440
06064,VM,00:45:00,00:55:00,495
06064,CGL,02:55:00,03:00:00,598
06064,TBM,03:28:00,03:30:00,628
06064,MBM,03:48:00,03:50:00,646
06064,MS,04:20:00,00:00:00,653
06065,MAS,00:00:00,22:30:00,0
06065,AJJ,23:28:00,23:30:00,69
06065,KPD,00:18:00,00:20:00,130
06065,JTJ,01:38:00,01:40:00,214
06065,SA,03:17:00,03:20:00,334
06065,ED,04:25:00,04:30:00,396
06065,TUP,05:13:00,05:15:00,446
06065,CBF,06:19:00,06:20:00,494
06065,CBE,06:25:00,06:40:00,497
06065,PTJ,06:59:00,07:00:00,503
06065,PGT,07:50:00,07:55:00,551
06065,OTP,08:18:00,08:20:00,583
06065,TCR,09:10:00,09:13:00,628
06065,AWY,09:58:00,10:00:00,683
06065,ERN,10:18:00,10:20:00,700
06065,ERS,10:50:00,00:00:00,702
06066,ERS,00:00:00,19:00:00,0
06066,AWY,19:20:00,19:22:00,20
06066,TCR,20:00:00,20:03:00,75
06066,OTP,21:13:00,21:15:00,120
06066,PGT,21:45:00,21:50:00,152
06066,CBE,23:10:00,23:25:00,206
06066,CBF,23:30:00,23:32:00,209
06066,TUP,00:08:00,00:10:00,256
06066,ED,00:50:00,00:55:00,307
06066,SA,01:50:00,01:55:00,369
06066,JTJ,03:43:00,03:45:00,489
06066,KPD,04:53:00,04:55:00,573
06066,AJJ,05:43:00,05:45:00,634
06066,PER,06:33:00,06:35:00,697
06066,MAS,07:15:00,00:00:00,702
06228,TLGP,00:00:00,20:15:00,0
06228,SRF,20:34:00,20:35:00,16
06228,ANF,21:09:00,21:10:00,42
06228,SMET,22:25:00,22:30:00,97
06228,SME,22:34:00,22:35:00,100
06228,BDVT,22:49:00,22:50:00,116
06228,TKE,23:09:00,23:10:00,136
06228,RRB,23:38:00,23:40:00,160
06228,DRU,23:58:00,23:59:00,166
06228,ASK,00:40:00,03:05:00,206
06228,HAS,04:03:00,04:05:00,252
06228,HLN,04:34:00,04:35:00,284
06228,MGF,04:59:00,05:00:00,304
06228,KRNR,05:39:00,05:40:00,338
06228,MYS,07:00:00,00:00:00,373
06335,GHY,00:00:00,23:25:00,0
06335,KYQ,23:43:00,23:45:00,7
06335,GLPT,01:15:00,01:17:00,129
06335,NBQ,02:45:00,02:50:00,209
06335,KOJ,03:18:00,03:20:00,237
06335,NOQ,04:23:00,04:25:00,316
06335,NCB,05:00:00,05:02:00,334
06335,DQG,06:40:00,06:42:00,395
06335,NJP,08:20:00,08:35:00,460
06335,KNE,09:46:00,09:48:00,547
06335,BOE,10:45:00,10:47:00,605
06335,MLDT,12:45:00,12:55:00,693
06335,RPH,15:11:00,15:13:00,814
06335,DGR,18:05:00,18:40:00,932
06335,ASN,19:40:00,19:50:00,974
06335,ADRA,20:50:00,20:55:00,1015
06335,BQA,21:35:00,21:37:00,1068
06335,VSU,21:50:00,21:52:00,1098
06335,MDN,23:00:00,23:02:00,1170
06335,HIJ,23:45:00,23:50:00,1189
06335,BLS,01:05:00,01:07:00,1301
06335,BHC,02:30:00,02:32:00,1364
06335,CTC,04:40:00,04:42:00,1479
06335,BBS,05:30:00,05:40:00,1507
06335,KUR,06:10:00,06:20:00,1526
06335,BAM,08:15:00,08:17:00,1672
06335,PSA,10:00:00,10:02:00,1746
06335,CHE,11:00:00,11:02:00,1819
06335,VZM,12:15:00,12:17:00,1889
06335,VSKP,13:20:00,13:40:00,1949
06335,DVD,14:10:00,14:11:00,1967
06335,SLO,15:55:00,15:57:00,2100
06335,RJY,16:45:00,16:47:00,2150
06335,EE,17:58:00,18:00:00,2240
06335,BZA,19:50:00,20:05:00,2300
06335,NGNT,20:55:00,20:57:00,2330
06335,TEL,21:35:00,21:37:00,2355
06335,OGL,23:10:00,23:12:00,2461
06335,NLR,00:50:00,00:52:00,2577
06335,GDR,02:05:00,02:07:00,2616
06335,PER,04:20:00,04:30:00,2753
06335,AJJ,05:53:00,05:55:00,2816
06335,KPD,06:50:00,06:55:00,2877
06335,JTJ,08:25:00,08:30:00,2960
06335,SA,09:50:00,09:55:00,3080
06335,ED,11:00:00,11:20:00,3143
06335,TUP,12:03:00,12:05:00,3193
06335,PTJ,12:58:00,13:00:00,3237
06335,PGT,14:05:00,14:10:00,3285
06335,TCR,16:17:00,16:20:00,3362
06335,AWY,17:07:00,17:10:00,3417
06335,ERN,17:45:00,17:50:00,3434
06335,KTYM,19:00:00,19:05:00,3496
06335,TRVL,19:33:00,19:35:00,3521
06335,CNGR,19:48:00,19:50:00,3531
06335,KYJ,20:18:00,20:20:00,3551
06335,QLN,21:05:00,21:10:00,3592
06335,KCVL,22:30:00,00:00:00,3650
06336,KCVL,00:00:00,12:00:00,0
06336,QLN,12:50:00,12:55:00,59
06336,KYJ,13:31:00,13:33:00,100
06336,CNGR,13:53:00,13:55:00,120
06336,TRVL,14:03:00,14:05:00,129
06336,KTYM,14:30:00,14:35:00,155
06336,ERN,16:10:00,16:15:00,217
06336,AWY,16:35:00,16:37:00,234
06336,TCR,17:30:00,17:33:00,288
06336,PGT,19:30:00,19:35:00,365
06336,PTJ,20:46:00,20:48:00,414
06336,TUP,21:28:00,21:30:00,457
06336,ED,22:15:00,22:20:00,507
06336,SA,23:15:00,23:20:00,570
06336,JTJ,01:15:00,01:20:00,690
06336,KPD,02:48:00,02:50:00,774
06336,AJJ,03:38:00,03:40:00,834
06336,PER,05:15:00,05:20:00,897
06336,GDR,08:40:00,08:42:00,1035
06336,NLR,09:05:00,09:07:00,1073
06336,OGL,10:58:00,11:00:00,1189
06336,TEL,12:30:00,12:32:00,1296
06336,NGNT,13:05:00,13:07:00,1321
06336,BZA,14:30:00,14:35:00,1351
06336,EE,15:40:00,15:42:00,1410
06336,RJY,17:20:00,17:22:00,1500
06336,SLO,18:05:00,18:07:00,1550
06336,DVD,20:04:00,20:05:00,1683
06336,VSKP,20:35:00,20:55:00,1701
06336,VZM,21:55:00,21:57:00,1762
06336,CHE,22:53:00,22:55:00,1831
06336,PSA,23:53:00,23:55:00,1904
06336,BAM,00:50:00,00:52:00,1978
06336,KUR,02:50:00,03:00:00,2125
06336,BBS,03:20:00,03:25:00,2144
06336,CTC,04:00:00,04:02:00,2171
06336,BHC,06:08:00,06:10:00,2287
06336,BLS,06:52:00,06:54:00,2349
06336,HIJ,08:15:00,08:20:00,2461
06336,MDN,08:58:00,09:00:00,2480
06336,VSU,10:00:00,10:02:00,2552
06336,BQA,10:25:00,10:30:00,2582
06336,ADRA,11:30:00,11:45:00,2635
06336,ASN,13:00:00,13:10:00,2677
06336,DGR,13:40:00,14:05:00,2719
06336,RPH,17:41:00,17:43:00,2836
06336,MLDT,20:00:00,20:15:00,2958
06336,BOE,21:24:00,21:26:00,3046
06336,KNE,22:04:00,22:06:00,3103
06336,NJP,23:50:00,00:10:00,3190
06336,DQG,01:10:00,01:12:00,3256
06336,NCB,02:12:00,02:14:00,3316
06336,NOQ,02:30:00,02:32:00,3335
06336,KOJ,03:28:00,03:30:00,3414
06336,NBQ,04:50:00,04:55:00,3442
06336,GLPT,05:35:00,05:37:00,3522
06336,KYQ,07:50:00,07:52:00,3643
06336,GHY,08:15:00,00:00:00,3650
06541,YPR,00:00:00,18:00:00,0
06541,TK,18:58:00,19:00:00,65
06541,ASK,20:55:00,21:00:00,161
06541,DVG,23:40:00,23:43:00,320
06541,UBL,03:00:00,03:15:00,464
06541,DWR,03:30:00,03:32:00,484
06541,BGM,05:30:00,05:32:00,606
06541,GPB,06:40:00,06:42:00,664
06541,KUD,07:20:00,07:21:00,710
06541,KUD,07:20:00,07:21:00,710
06541,MRJ,08:40:00,08:50:00,743
06541,KVK,09:49:00,09:50:00,788
06541,MRJ,08:40:00,08:50:00,743
06541,DLGN,10:04:00,10:05:00,805
06541,KVK,09:49:00,09:50:00,788
06541,DLGN,10:04:00,10:05:00,805
06541,SGLA,10:40:00,10:42:00,850
06541,PVR,11:35:00,00:00:00,880
06541,SGLA,10:40:00,10:42:00,850
06541,PVR,11:35:00,00:00:00,880
06542,PVR,00:00:00,13:35:00,0
06542,SGLA,14:01:00,14:03:00,30
06542,DLGN,14:40:00,14:41:00,76
06542,KVK,15:00:00,15:01:00,92
06542,MRJ,16:15:00,16:30:00,137
06542,KUD,17:00:00,17:01:00,170
06542,GPB,17:52:00,17:53:00,217
06542,GPB,17:38:00,17:40:00,217
06542,BGM,18:37:00,18:40:00,275
06542,DWR,21:15:00,21:17:00,396
06542,UBL,22:00:00,22:10:00,416
06542,DVG,00:18:00,00:20:00,560
06542,ASK,03:00:00,03:05:00,720
06542,TK,04:43:00,04:45:00,816
06542,YPR,06:20:00,00:00:00,880
06543,YPR,00:00:00,23:30:00,0
06543,KJM,00:05:00,00:07:00,23
06543,BWT,00:55:00,00:57:00,79
06543,KPN,01:30:00,01:31:00,114
06543,JTJ,02:30:00,02:31:00,157
06543,TPT,02:38:00,02:40:00,165
06543,SA,04:05:00,04:10:00,277
06543,ED,05:20:00,05:25:00,340
06543,TUP,06:08:00,06:10:00,390
06543,CBF,07:15:00,07:16:00,438
06543,CBE,07:30:00,00:00:00,440
06544,CBE,00:00:00,19:30:00,0
06544,CBF,19:39:00,19:40:00,3
06544,TUP,20:08:00,20:10:00,51
06544,ED,21:05:00,21:10:00,101
06544,SA,22:05:00,22:10:00,164
06544,TPT,23:53:00,23:55:00,276
06544,JTJ,00:29:00,00:30:00,284
06544,KPN,00:57:00,00:58:00,327
06544,BWT,01:28:00,01:30:00,362
06544,KJM,02:18:00,02:20:00,418
06544,YPR,03:15:00,00:00:00,440
06948,UBL,00:00:00,23:00:00,0
06948,DWR,23:21:00,23:22:00,21
06948,LWR,23:54:00,23:55:00,57
06948,LD,00:50:00,02:15:00,91
06948,CLR,03:00:00,03:10:00,115
06948,QLM,04:35:00,04:40:00,174
06948,SVM,05:04:00,05:05:00,193
06948,MAO,05:40:00,05:45:00,208
06948,VSG,06:30:00,00:00:00,236
07239,VSKP,00:00:00,18:45:00,0
07239,DVD,19:15:00,19:17:00,18
07239,AKP,19:30:00,19:32:00,34
07239,YLM,19:53:00,19:55:00,58
07239,TUNI,20:30:00,20:32:00,98
07239,ANV,20:50:00,20:52:00,114
07239,SLO,21:35:00,21:37:00,151
07239,APT,21:58:00,22:00:00,178
07239,KYM,22:15:00,22:17:00,191
07239,RJY,23:10:00,23:20:00,201
07239,KVR,23:35:00,23:37:00,209
07239,NDD,23:55:00,00:00:00,224
07265,TPTY,00:00:00,22:40:00,0
07265,RU,22:55:00,22:57:00,10
07265,GDR,00:28:00,00:30:00,93
07265,NLR,00:55:00,00:57:00,132
07265,OGL,02:28:00,02:30:00,248
07265,TEL,03:49:00,03:51:00,355
07265,BZA,04:45:00,05:00:00,386
07265,MDR,05:50:00,05:51:00,443
07265,KMT,06:22:00,06:23:00,487
07265,MABD,07:11:00,07:12:00,534
07265,WL,07:55:00,07:57:00,595
07265,KZJ,08:13:00,08:15:00,605
07265,ZN,08:57:00,08:59:00,653
07265,SC,10:30:00,00:00:00,737
07301,MYS,00:00:00,22:30:00,0
07301,KRNR,23:04:00,23:05:00,35
07301,MGF,23:34:00,23:35:00,70
07301,HLN,23:54:00,23:55:00,89
07301,HAS,00:33:00,00:35:00,121
07301,ASK,01:45:00,01:50:00,168
07301,DRU,02:29:00,02:30:00,207
07301,RRB,03:23:00,03:25:00,213
07301,TKE,03:51:00,03:52:00,237
07301,BDVT,04:19:00,04:20:00,257
07301,SME,04:34:00,04:35:00,274
07301,SMET,04:55:00,05:00:00,276
07301,ANF,06:04:00,06:05:00,331
07301,SRF,06:44:00,06:45:00,357
07301,TLGP,07:15:00,00:00:00,373
07323,MAS,00:00:00,13:15:00,0
07323,AJJ,14:23:00,14:25:00,69
07323,RU,15:50:00,16:05:00,141
07323,KOU,16:48:00,16:50:00,182
07323,RJP,17:10:00,17:12:00,216
07323,NRE,17:28:00,17:30:00,227
07323,HX,18:10:00,18:12:00,266
07323,YA,19:03:00,19:05:00,305
07323,MOO,19:20:00,19:22:00,322
07323,TU,20:15:00,20:17:00,375
07323,GY,22:00:00,22:02:00,423
